Linux 2.6.18-164.el5 (redhat1.vxindia.veritas.com) 	07/10/2010 	_x86_64_	(1 CPU)

01:40:01 PM     CPU      %usr     %nice      %sys   %iowait    %steal      %irq     %soft    %guest     %idle
02:03:51 PM       0      0.50     36.46     20.64     42.30      0.00      0.00      0.10      0.00      0.00
02:04:01 PM     all      0.10     37.45     21.29     41.06      0.00      0.10      0.00      0.00      0.00
02:04:01 PM       0      0.10     37.45     21.29     41.06      0.00      0.10      0.00      0.00      0.00
02:04:11 PM     all      0.20     40.30     22.11     37.29      0.00      0.00      0.10      0.00      0.00
02:04:11 PM       0      0.20     40.30     22.11     37.29      0.00      0.00      0.10      0.00      0.00
02:04:21 PM     all      0.30     44.61     25.45     29.44      0.00      0.10      0.10      0.00      0.00
02:04:21 PM       0      0.30     44.61     25.45     29.44      0.00      0.10      0.10      0.00      0.00
02:04:31 PM     all      0.20     42.61     24.06     33.03      0.00      0.00      0.10      0.00      0.00
02:04:31 PM       0      0.20     42.61     24.06     33.03      0.00      0.00      0.10      0.00      0.00
02:04:41 PM     all      0.10     33.30     18.70     47.70      0.00      0.10      0.10      0.00      0.00
02:04:41 PM       0      0.10     33.30     18.70     47.70      0.00      0.10      0.10      0.00      0.00
02:04:51 PM     all      0.20     33.93     18.62     47.25      0.00      0.00      0.00      0.00      0.00
02:04:51 PM       0      0.20     33.93     18.62     47.25      0.00      0.00      0.00      0.00      0.00
02:05:01 PM     all      1.01     34.57     20.90     43.32      0.00      0.10      0.10      0.00      0.00
02:05:01 PM       0      1.01     34.57     20.90     43.32      0.00      0.10      0.10      0.00      0.00
02:05:11 PM     all      0.80     32.33     18.47     48.29      0.00      0.00      0.10      0.00      0.00
02:05:11 PM       0      0.80     32.33     18.47     48.29      0.00      0.00      0.10      0.00      0.00
02:05:21 PM     all      0.10     34.43     20.52     44.94      0.00      0.00      0.00      0.00      0.00
02:05:21 PM       0      0.10     34.43     20.52     44.94      0.00      0.00      0.00      0.00      0.00
02:05:31 PM     all      0.20     34.17     19.60     45.83      0.00      0.10      0.10      0.00      0.00
02:05:31 PM       0      0.20     34.17     19.60     45.83      0.00      0.10      0.10      0.00      0.00
02:05:41 PM     all      0.00     34.82     18.68     46.29      0.00      0.10      0.10      0.00      0.00
02:05:41 PM       0      0.00     34.82     18.68     46.29      0.00      0.10      0.10      0.00      0.00
02:05:51 PM     all      0.10     35.19     19.68     45.03      0.00      0.00      0.00      0.00      0.00
02:05:51 PM       0      0.10     35.19     19.68     45.03      0.00      0.00      0.00      0.00      0.00
02:06:01 PM     all      0.10     38.56     22.27     38.97      0.00      0.00      0.10      0.00      0.00
02:06:01 PM       0      0.10     38.56     22.27     38.97      0.00      0.00      0.10      0.00      0.00
02:06:11 PM     all      0.30     39.04     23.02     37.44      0.00      0.10      0.10      0.00      0.00
02:06:11 PM       0      0.30     39.04     23.02     37.44      0.00      0.10      0.10      0.00      0.00
02:06:21 PM     all      0.10     49.09     26.92     23.79      0.00      0.00      0.10      0.00      0.00
02:06:21 PM       0      0.10     49.09     26.92     23.79      0.00      0.00      0.10      0.00      0.00
02:06:31 PM     all      0.21     35.89     21.37     42.43      0.00      0.00      0.10      0.00      0.00
02:06:31 PM       0      0.21     35.89     21.37     42.43      0.00      0.00      0.10      0.00      0.00
02:06:41 PM     all      0.10     33.53     19.62     46.65      0.00      0.00      0.10      0.00      0.00
02:06:41 PM       0      0.10     33.53     19.62     46.65      0.00      0.00      0.10      0.00      0.00
02:06:51 PM     all      0.10     32.70     19.40     47.60      0.00      0.10      0.10      0.00      0.00
02:06:51 PM       0      0.10     32.70     19.40     47.60      0.00      0.10      0.10      0.00      0.00
02:07:01 PM     all      0.20     35.24     21.02     43.34      0.00      0.10      0.10      0.00      0.00
02:07:01 PM       0      0.20     35.24     21.02     43.34      0.00      0.10      0.10      0.00      0.00
02:07:11 PM     all      0.10     32.40     18.44     48.95      0.00      0.00      0.10      0.00      0.00
02:07:11 PM       0      0.10     32.40     18.44     48.95      0.00      0.00      0.10      0.00      0.00
02:07:21 PM     all      0.10     33.60     20.26     45.94      0.00      0.10      0.00      0.00      0.00
02:07:21 PM       0      0.10     33.60     20.26     45.94      0.00      0.10      0.00      0.00      0.00
02:07:31 PM     all      0.10     36.21     20.96     42.63      0.00      0.00      0.10      0.00      0.00
02:07:31 PM       0      0.10     36.21     20.96     42.63      0.00      0.00      0.10      0.00      0.00
02:07:41 PM     all      0.20     34.97     20.18     44.46      0.00      0.10      0.10      0.00      0.00
02:07:41 PM       0      0.20     34.97     20.18     44.46      0.00      0.10      0.10      0.00      0.00
02:07:51 PM     all      0.10     39.50     23.42     36.88      0.00      0.00      0.10      0.00      0.00
02:07:51 PM       0      0.10     39.50     23.42     36.88      0.00      0.00      0.10      0.00      0.00
02:08:01 PM     all      0.10     39.69     21.34     38.56      0.00      0.10      0.21      0.00      0.00
02:08:01 PM       0      0.10     39.69     21.34     38.56      0.00      0.10      0.21      0.00      0.00

02:08:01 PM     CPU      %usr     %nice      %sys   %iowait    %steal      %irq     %soft    %guest     %idle
02:08:11 PM     all      0.20     46.77     26.61     26.41      0.00      0.00      0.00      0.00      0.00
02:08:11 PM       0      0.20     46.77     26.61     26.41      0.00      0.00      0.00      0.00      0.00
02:08:21 PM     all      0.10     34.28     18.62     46.90      0.00      0.00      0.10      0.00      0.00
02:08:21 PM       0      0.10     34.28     18.62     46.90      0.00      0.00      0.10      0.00      0.00
02:08:31 PM     all      0.10     33.40     19.92     46.37      0.00      0.10      0.10      0.00      0.00
02:08:31 PM       0      0.10     33.40     19.92     46.37      0.00      0.10      0.10      0.00      0.00
02:08:41 PM     all      0.20     36.68     21.71     41.31      0.00      0.00      0.10      0.00      0.00
02:08:41 PM       0      0.20     36.68     21.71     41.31      0.00      0.00      0.10      0.00      0.00
02:08:51 PM     all      0.10     33.50     18.86     47.54      0.00      0.00      0.00      0.00      0.00
02:08:51 PM       0      0.10     33.50     18.86     47.54      0.00      0.00      0.00      0.00      0.00
02:09:01 PM     all      0.10     31.80     19.20     48.70      0.00      0.10      0.10      0.00      0.00
02:09:01 PM       0      0.10     31.80     19.20     48.70      0.00      0.10      0.10      0.00      0.00
02:09:11 PM     all      0.10     33.84     19.34     46.63      0.00      0.00      0.10      0.00      0.00
02:09:11 PM       0      0.10     33.84     19.34     46.63      0.00      0.00      0.10      0.00      0.00
02:09:21 PM     all      0.20     39.82     22.37     37.51      0.00      0.10      0.00      0.00      0.00
02:09:21 PM       0      0.20     39.82     22.37     37.51      0.00      0.10      0.00      0.00      0.00
02:09:31 PM     all      0.20     31.43     18.27     50.00      0.00      0.00      0.10      0.00      0.00
02:09:31 PM       0      0.20     31.43     18.27     50.00      0.00      0.00      0.10      0.00      0.00
02:09:41 PM     all      0.10     37.50     22.20     40.00      0.00      0.10      0.10      0.00      0.00
02:09:41 PM       0      0.10     37.50     22.20     40.00      0.00      0.10      0.10      0.00      0.00
02:09:51 PM     all      0.20     40.26     22.39     37.05      0.00      0.00      0.10      0.00      0.00
02:09:51 PM       0      0.20     40.26     22.39     37.05      0.00      0.00      0.10      0.00      0.00
02:10:01 PM     all      0.10     43.03     24.55     32.32      0.00      0.00      0.00      0.00      0.00
02:10:01 PM       0      0.10     43.03     24.55     32.32      0.00      0.00      0.00      0.00      0.00
02:10:11 PM     all      1.81     36.15     21.65     40.08      0.00      0.10      0.20      0.00      0.00
02:10:11 PM       0      1.81     36.15     21.65     40.08      0.00      0.10      0.20      0.00      0.00
02:10:21 PM     all      0.10     33.54     19.66     46.71      0.00      0.00      0.00      0.00      0.00
02:10:21 PM       0      0.10     33.54     19.66     46.71      0.00      0.00      0.00      0.00      0.00
02:10:31 PM     all      0.10     33.74     19.79     46.26      0.00      0.00      0.10      0.00      0.00
02:10:31 PM       0      0.10     33.74     19.79     46.26      0.00      0.00      0.10      0.00      0.00
02:10:41 PM     all      0.30     35.81     21.63     41.95      0.00      0.10      0.20      0.00      0.00
02:10:41 PM       0      0.30     35.81     21.63     41.95      0.00      0.10      0.20      0.00      0.00
02:10:51 PM     all      0.10     32.40     17.03     50.36      0.00      0.00      0.10      0.00      0.00
02:10:51 PM       0      0.10     32.40     17.03     50.36      0.00      0.00      0.10      0.00      0.00
02:11:01 PM     all      0.40     36.82     21.83     40.85      0.00      0.10      0.00      0.00      0.00
02:11:01 PM       0      0.40     36.82     21.83     40.85      0.00      0.10      0.00      0.00      0.00
02:11:11 PM     all      0.10     38.23     21.93     39.54      0.00      0.00      0.20      0.00      0.00
02:11:11 PM       0      0.10     38.23     21.93     39.54      0.00      0.00      0.20      0.00      0.00
02:11:21 PM     all      0.10     44.42     24.72     30.55      0.00      0.10      0.10      0.00      0.00
02:11:21 PM       0      0.10     44.42     24.72     30.55      0.00      0.10      0.10      0.00      0.00
02:11:31 PM     all      0.20     46.97     25.76     26.87      0.00      0.10      0.10      0.00      0.00
02:11:31 PM       0      0.20     46.97     25.76     26.87      0.00      0.10      0.10      0.00      0.00
02:11:41 PM     all      0.20     32.80     19.30     47.60      0.00      0.00      0.10      0.00      0.00
02:11:41 PM       0      0.20     32.80     19.30     47.60      0.00      0.00      0.10      0.00      0.00
02:11:51 PM     all      0.10     32.13     19.32     48.25      0.00      0.10      0.10      0.00      0.00
02:11:51 PM       0      0.10     32.13     19.32     48.25      0.00      0.10      0.10      0.00      0.00
02:12:01 PM     all      0.10     33.77     19.51     46.51      0.00      0.00      0.10      0.00      0.00
02:12:01 PM       0      0.10     33.77     19.51     46.51      0.00      0.00      0.10      0.00      0.00
02:12:11 PM     all      0.20     32.83     20.00     46.87      0.00      0.00      0.10      0.00      0.00
02:12:11 PM       0      0.20     32.83     20.00     46.87      0.00      0.00      0.10      0.00      0.00
02:12:21 PM     all      0.10     33.67     18.60     47.52      0.00      0.10      0.00      0.00      0.00
02:12:21 PM       0      0.10     33.67     18.60     47.52      0.00      0.10      0.00      0.00      0.00
02:12:31 PM     all      0.10     35.87     21.14     42.79      0.00      0.00      0.10      0.00      0.00
02:12:31 PM       0      0.10     35.87     21.14     42.79      0.00      0.00      0.10      0.00      0.00
02:12:41 PM     all      0.20     34.41     19.42     45.77      0.00      0.10      0.10      0.00      0.00
02:12:41 PM       0      0.20     34.41     19.42     45.77      0.00      0.10      0.10      0.00      0.00
02:12:51 PM     all      0.20     38.88     21.62     39.19      0.00      0.10      0.00      0.00      0.00
02:12:51 PM       0      0.20     38.88     21.62     39.19      0.00      0.10      0.00      0.00      0.00
02:13:01 PM     all      0.10     42.76     24.45     32.60      0.00      0.00      0.10      0.00      0.00
02:13:01 PM       0      0.10     42.76     24.45     32.60      0.00      0.00      0.10      0.00      0.00
02:13:11 PM     all      0.10     49.00     26.25     24.45      0.00      0.10      0.10      0.00      0.00
02:13:11 PM       0      0.10     49.00     26.25     24.45      0.00      0.10      0.10      0.00      0.00
02:13:21 PM     all      0.20     33.63     19.28     46.79      0.00      0.00      0.10      0.00      0.00
02:13:21 PM       0      0.20     33.63     19.28     46.79      0.00      0.00      0.10      0.00      0.00
02:13:31 PM     all      0.10     32.06     19.34     48.30      0.00      0.10      0.10      0.00      0.00
02:13:31 PM       0      0.10     32.06     19.34     48.30      0.00      0.10      0.10      0.00      0.00
02:13:41 PM     all      0.20     37.25     20.88     41.57      0.00      0.00      0.10      0.00      0.00
02:13:41 PM       0      0.20     37.25     20.88     41.57      0.00      0.00      0.10      0.00      0.00
02:13:51 PM     all      0.10     34.17     18.34     47.39      0.00      0.00      0.00      0.00      0.00
02:13:51 PM       0      0.10     34.17     18.34     47.39      0.00      0.00      0.00      0.00      0.00
02:14:01 PM     all      0.10     38.08     21.44     40.18      0.00      0.10      0.10      0.00      0.00
